,CNT,SUBNATIO,STRATUM,OECD,NC,SCHOOLID,SC01Q01,SC02Q01,SC02Q02,SC02Q03,SC02Q04,SC03Q01,SC04Q01,SC05Q01,SC07Q01,SC07Q02,SC09Q11,SC09Q12,SC09Q21,SC09Q22,SC09Q31,SC09Q32,SC10Q11,SC10Q12,SC10Q61,SC10Q62,SC10Q21,SC10Q22,SC10Q41,SC10Q42,SC10Q51,SC10Q52,SC11Q01,SC11Q02,SC11Q03,SC13Q01,SC13Q02,SC13Q03,SC14Q01,SC14Q02,SC14Q03,SC14Q04,SC14Q05,SC14Q06,SC14Q07,SC14Q08,SC14Q09,SC14Q10,SC14Q11,SC14Q12,SC14Q13,SC15Q01,SC15Q02,SC15Q03,SC15Q04,SC16Q01,SC16Q02,SC16Q03,SC16Q04,SC16Q05,SC16Q06,SC16Q07,SC16Q08,SC16Q09,SC16Q10,SC16Q11,SC18Q01,SC18Q02,SC18Q03,SC18Q04,SC18Q05,SC18Q06,SC18Q07,SC18Q08,SC19Q01,SC19Q02,SC20Q01,SC21Q05,SC22Q01,SC22Q02,SC22Q03,SC22Q04,SC22Q05,SC22Q06,SC22Q07,SC22Q08,SC22Q09,SC22Q10,SC22Q11,SC22Q12,SC22Q13,SC22Q14,SC22Q15,SC22Q16,SC22Q17,SC22Q18,SC22Q19,SC23Q01,SC24Q01,SC25Q01,SC25Q02,SC25Q03,SC25Q04,SC25Q05,SC25Q06,SC25Q07,SC25Q08,SC25Q09,SC25Q10,SC25Q11,SC25Q12,SC26Q01,SC26Q02,SC26Q03,SC26Q04,SC27Q01,SC27Q02,SC28Q01,SC28Q02,SC29Q01,SC29Q02,SC30Q01,SC30Q02,SC30Q03,SC30Q04,SC31Q01,SC31Q02,SC31Q03,SC31Q04,SC31Q05,SC31Q06,SC31Q07,SC32Q01,SC32Q03,SC32Q04,SC32Q05,SC32Q06,SC32Q07,SC32Q08,SC33Q01A,SC33Q01B,SC33Q01C,SC33Q01D,SC33Q01E,SC33Q02A,SC33Q02B,SC33Q02C,SC33Q02D,SC33Q02E,SC33Q03A,SC33Q03B,SC33Q03C,SC33Q03D,SC33Q03E,SC33Q04A,SC33Q04B,SC33Q04C,SC33Q04D,SC33Q04E,SC33Q05A,SC33Q05B,SC33Q05C,SC33Q05D,SC33Q05E,SC33Q06A,SC33Q06B,SC33Q06C,SC33Q06D,SC33Q06E,SC33Q07A,SC33Q07B,SC33Q07C,SC33Q07D,SC33Q07E,SC33Q08A,SC33Q08B,SC33Q08C,SC33Q08D,SC33Q08E,SC33Q09A,SC33Q09B,SC33Q09C,SC33Q09D,SC33Q09E,SC33Q10A,SC33Q10B,SC33Q10C,SC33Q10D,SC33Q10E,SC33Q11A,SC33Q11B,SC33Q11C,SC33Q11D,SC33Q11E,SC33Q12A,SC33Q12B,SC33Q12C,SC33Q12D,SC33Q12E,SC34Q01,SC34Q02,SC34Q03,SC34Q04,SC34Q05,SC34Q06,SC34Q07,SC34Q08,SC34Q09,SC34Q10,SC34Q11,SC34Q12,SC34Q13,SC34Q14,SC34Q15,SC34Q16,SC34Q17,SC34Q18,SC34Q19,SC34Q20,SC34Q22,SC35Q01,SC35Q02,SC39Q01,SC39Q02,SC39Q03,SC39Q05,SC39Q06,SC39Q07,SC39Q08,SC39Q09,SC39Q10,SC40Q01,SC40Q02,SC40Q03,SC44Q01,SC44Q02,SC44Q03,SC44Q04,SC44Q05,SC44Q06,SC47Q01,SC45Q01,SC46Q01,SC46Q02,SC46Q03,SC46Q05,SC46Q04,SC46Q06,SC46Q09,SC52Q01,SC46Q07,SC46Q08,SC52Q02,SC51Q01,SC51Q02,ABGMATH,ASSESS,CLSIZE,COMPWEB,CREACTIV,LEADCOM,LEADINST,LEADPD,LEADTCH,MACTIV,MATHEXC,PCGIRLS,PROPCERT,PROPMA5A,PROPMATH,PROPQUAL,RATCMP15,RESPCUR,RESPRES,SCHAUTON,SCHLTYPE,SCHSEL,SCHSIZE,SCMATBUI,SCMATEDU,SMRATIO,STRATIO,STUDCLIM,TCFOCST,TCHPARTI,TCMORALE,TCSHORT,TEACCLIM,W_FSCHWT,SENWGT_SCQ,VER_SCQ
5726,Germany,2760000,DEU0107,OECD,Germany,200,Public,98.0,0.0,2.0,0.0,Town,No Others,4,298.0,261.0,26.0,15.0,,2.0,,,9.0,2.0,,,,1.0,,,,,108.0,40.0,40.0,<10%,10-25%,51-75%,Not at all,Not at all,Not at all,Not at all,Not at all,Very little,Not at all,Not at all,To some extent,Very little,Very little,Not at all,To some extent,For some classes,Not for any classes,Not for any classes,For some classes,No,No,Yes,Yes,No,No,No,No,No,Yes,,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Both enrichment and remedial,Very little,Very little,To some extent,Very little,Not at all,Very little,Not at all,Very little,Very little,Very little,Very little,Not at all,To some extent,To some extent,Very little,To some extent,Very little,To some extent,Very little,1.0,Minority of Parents,25.0,95.0,15.0,95.0,0.0,2.0,2.0,0.0,0.0,8.0,0.0,0.0,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Disagree,Strongly agree,Agree,Yes,Yes,No,No,No change,No change,A moderate change,No change,A moderate change,No change,A moderate change,Sometimes,Always,Never,Always,Always,Always,Always,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,1.0,2.0,1.0,2.0,,1.0,1.0,2.0,2.0,,2.0,1.0,2.0,1.0,,1.0,2.0,2.0,2.0,,2.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,,1.0,2.0,1.0,2.0,,Once a week,3-4 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,3-4 times during the year,Once a month,Once a month,Once a month,Once a week,More than once a week,Did not occur,Once a week,3-4 times during the year,Once a month,1-2 times during the year,Did not occur,3-4 times during the year,Did not occur,Did not occur,Did not occur,6.0,20.0,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Not likely,Very likely,Not likely,Not likely,Very likely,Not likely,,,,,,,,,,,,,,,,One of these forms of ability grouping between classes for s,3.0,28.0,1.0,0.0,-0.9829,-0.5037,-0.1263,0.2118,2.0,Both enrichment and remedial,0.467,,,0.299,,0.37,-0.67,-0.7,-0.6029,3.0,At least one always considered,559.0,-0.1662,0.224,55.9,16.687,0.0882,0.702,0.2924,0.8541,-1.0911,-0.8958,42.7899,3.1336,22NOV13
5727,Germany,2760000,DEU0104,OECD,Germany,201,Public,95.0,2.0,2.0,1.0,Small Town,One Other,3,125.0,90.0,18.0,3.0,17.0,3.0,,,4.0,1.0,4.0,1.0,0.0,0.0,,,0.0,0.0,45.0,20.0,20.0,<10%,10-25%,51-75%,Not at all,Not at all,Not at all,Very little,Very little,Not at all,Very little,Very little,Very little,Not at all,Very little,Very little,Very little,For all classes,Not for any classes,For all classes,Not for any classes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Both enrichment and remedial,Very little,Very little,Not at all,Very little,To some extent,To some extent,Not at all,Very little,Very little,Very little,To some extent,Not at all,Very little,To some extent,Very little,Very little,Not at all,Not at all,Very little,1.0,Minority of Parents,5.0,25.0,5.0,50.0,5.0,5.0,0.0,5.0,2.0,2.0,1.0,1.0,Strongly agree,Agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,Agree,Strongly agree,Yes,Yes,Yes,No,No change,No change,No change,No change,A small change,No change,A small change,Sometimes,Always,Sometimes,Always,Sometimes,Always,Sometimes,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,1.0,,1.0,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,,2.0,1.0,2.0,2.0,,1.0,2.0,2.0,1.0,,1.0,1.0,2.0,1.0,,2.0,1.0,2.0,1.0,,1.0,1.0,2.0,2.0,,3-4 times during the year,1-2 times during the year,1-2 times during the year,3-4 times during the year,1-2 times during the year,3-4 times during the year,3-4 times during the year,3-4 times during the year,Once a week,Once a month,Once a week,Did not occur,Once a week,1-2 times during the year,Did not occur,Did not occur,1-2 times during the year,1-2 times during the year,1-2 times during the year,3-4 times during the year,1-2 times during the year,4.0,4.0,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Not likely,Not likely,Not likely,Not likely,Not likely,Not likely,,,,,,,,,,,,,,,,One of these forms of ability grouping for all classes,3.0,23.0,1.0,2.0,-1.3694,-0.8328,-0.1263,-0.3206,5.0,Both enrichment and remedial,0.419,0.949,0.0,0.231,,0.444,-0.43,-0.65,-0.3533,3.0,At least one always considered,215.0,-0.1662,0.224,47.778,11.026,-0.1621,-0.6748,0.7801,0.4686,-0.2817,-0.2762,102.9276,7.5376,22NOV13
5728,Germany,2760000,DEU0101,OECD,Germany,202,Public,97.0,,3.0,,Town,Two or More,3,428.0,354.0,55.0,26.0,55.0,26.0,,,7.0,8.0,7.0,8.0,7.0,6.0,,,0.0,0.0,83.0,70.0,70.0,10-25%,10-25%,51-75%,Not at all,Not at all,Not at all,Very little,To some extent,Very little,To some extent,To some extent,To some extent,Very little,To some extent,A lot,To some extent,Not for any classes,For some classes,Not for any classes,For all classes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Remedial only,Very little,Very little,Very little,Very little,Very little,Very little,Very little,To some extent,To some extent,Very little,Very little,Very little,Very little,Very little,Very little,Very little,Very little,Very little,Very little,0.0,Minority of Parents,20.0,25.0,40.0,25.0,1.0,1.0,0.0,2.0,2.0,7.0,25.0,0.0,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Yes,Yes,Yes,No,No change,No change,A small change,A small change,A moderate change,A moderate change,A moderate change,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,1.0,1.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,1.0,2.0,1.0,,1.0,2.0,2.0,1.0,,Once a week,Once a month,Once a month,1-2 times during the year,Once a month,Once a week,Once a month,Once a month,Once a week,Once a week,More than once a week,Did not occur,Once a month,Did not occur,3-4 times during the year,1-2 times during the year,3-4 times during the year,Did not occur,Did not occur,Once a month,1-2 times during the year,0.0,0.0,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Not likely,Not likely,Not likely,Not likely,Not likely,Not likely,,,,,,,,,,,,,,,,One of these forms of ability grouping between classes for s,6.0,23.0,1.0,3.0,-0.6467,0.493,-0.1263,0.2118,2.0,Either enrichment and remedial,0.453,1.0,0.909,0.162,,0.843,-0.92,-0.62,-0.6029,3.0,At least one sometimes but neither always,782.0,-1.4636,-0.87,71.091,11.5,-0.3977,-1.2132,0.7801,0.4686,-0.2817,-0.5953,40.1476,2.9401,22NOV13
5729,Germany,2760000,DEU0210,OECD,Germany,203,Public,100.0,,,,Town,Two or More,4,572.0,524.0,51.0,31.0,50.0,25.0,,,11.0,2.0,11.0,2.0,11.0,2.0,,,,,,,,51-75%,>75%,>75%,A lot,A lot,Not at all,To some extent,A lot,To some extent,To some extent,To some extent,A lot,Very little,A lot,To some extent,A lot,For all classes,For some classes,For some classes,For all classes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Both enrichment and remedial,Very little,Very little,Very little,Very little,To some extent,To some extent,Very little,To some extent,Very little,Very little,Very little,Very little,Not at all,Very little,To some extent,Very little,Not at all,Very little,Very little,0.0,Minority of Parents,5.0,80.0,10.0,80.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Yes,No,Yes,Yes,No change,No change,A moderate change,A large change,A moderate change,A small change,A moderate change,Always,Always,Never,Sometimes,Sometimes,Always,,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,,More than once a week,More than once a week,3-4 times during the year,More than once a week,More than once a week,Once a week,Once a month,3-4 times during the year,Once a month,Once a week,Once a week,1-2 times during the year,3-4 times during the year,3-4 times during the year,3-4 times during the year,1-2 times during the year,3-4 times during the year,1-2 times during the year,Did not occur,3-4 times during the year,1-2 times during the year,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Not likely,Not likely,Not likely,Not likely,Not likely,,,,,,,,,,,,,,,,,One of these forms of ability grouping for all classes,3.0,28.0,,2.0,0.8948,0.7066,-0.6241,0.2118,4.0,Both enrichment and remedial,0.478,0.94,1.0,0.18,,,-0.81,-0.65,-0.3533,3.0,At least one always considered,1096.0,-1.9349,-1.4581,91.333,16.481,-0.8253,-0.6748,1.6345,-0.7371,1.7565,-0.2762,36.5003,2.673,22NOV13
5730,Germany,2760000,DEU0102,OECD,Germany,204,Public,98.0,,,,Small Town,No Others,4,346.0,472.0,71.0,10.0,71.0,7.0,,,8.0,8.0,8.0,8.0,,,,,,,118.0,90.0,90.0,<10%,10-25%,10-25%,To some extent,To some extent,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Very little,Not at all,Not at all,Not for any classes,Not for any classes,Not for any classes,For all classes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,,Not at all,Not at all,Not at all,Not at all,Not at all,Very little,Not at all,Very little,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Very little,Very little,Not at all,Not at all,Very little,0.0,Largely absent,60.0,20.0,20.0,20.0,5.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,Agree,Agree,Agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Disagree,Disagree,Strongly agree,Yes,No,Yes,No,No change,No change,No change,A moderate change,A small change,No change,A small change,Always,Sometimes,Never,Never,Never,Never,Never,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,,1.0,1.0,1.0,2.0,,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,,2.0,1.0,2.0,2.0,,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,1.0,,Once a month,Once a month,Once a week,More than once a week,Once a week,More than once a week,Once a month,Once a week,Once a week,Once a month,Once a month,Did not occur,Once a month,3-4 times during the year,3-4 times during the year,1-2 times during the year,1-2 times during the year,Did not occur,Did not occur,3-4 times during the year,3-4 times during the year,60.0,50.0,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Not likely,Not likely,Not likely,Not likely,Not likely,Not likely,,,,,,,,,,,,,,,,No ability grouping between any classes,6.0,28.0,1.0,3.0,0.8948,1.1806,-0.1263,-0.6535,2.0,,0.577,0.98,,0.158,,0.763,-0.95,-0.7,-1.0532,3.0,At least one always considered,818.0,0.5582,1.976,68.167,10.763,1.5235,-0.6748,-0.5646,0.0826,0.7093,1.145,35.0657,2.5679,22NOV13
5731,Germany,2760000,DEU0101,OECD,Germany,205,Public,88.0,0.0,9.0,3.0,Town,One Other,3,471.0,461.0,,,,,,,9.0,5.0,0.0,0.0,0.0,0.0,,,0.0,0.0,127.0,90.0,90.0,<10%,<10%,10-25%,Not at all,Not at all,Not at all,Not at all,Very little,Very little,To some extent,To some extent,Not at all,Not at all,Not at all,To some extent,Not at all,For some classes,Not for any classes,Not for any classes,For some classes,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,,Very little,Not at all,Very little,Not at all,Very little,To some extent,Very little,To some extent,To some extent,Very little,A lot,Not at all,Very little,To some extent,Very little,Very little,Very little,Very little,Not at all,29.0,Largely absent,15.0,10.0,30.0,20.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Strongly disagree,Disagree,Strongly agree,No,No,No,No,No change,No change,A small change,No change,No change,No change,A small change,Always,Always,Never,Always,Never,Never,Never,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,1.0,2.0,2.0,,1.0,1.0,1.0,2.0,,2.0,1.0,2.0,2.0,,1.0,2.0,2.0,2.0,,2.0,1.0,2.0,2.0,,2.0,1.0,2.0,2.0,,1.0,2.0,2.0,2.0,,Once a week,3-4 times during the year,1-2 times during the year,Once a month,1-2 times during the year,1-2 times during the year,3-4 times during the year,Once a month,Once a month,3-4 times during the year,3-4 times during the year,Did not occur,Once a month,3-4 times during the year,3-4 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,Did not occur,1-2 times during the year,3-4 times during the year,0.0,0.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Likely,Not likely,Not likely,Not likely,Likely,Not likely,,,,,,,,,,,,,,,,One of these forms of ability grouping between classes for s,4.0,23.0,1.0,1.0,-0.3532,-0.8328,-0.6241,-1.4684,1.0,,0.495,,0.0,,,0.709,1.44,-0.7,-0.6029,3.0,At least one always considered,932.0,0.1539,-0.1702,81.043,,-0.1621,-2.336,0.7801,-1.4838,-1.0911,-0.7478,32.2756,2.3636,22NOV13
5732,Germany,2760000,DEU0107,OECD,Germany,206,Public,99.0,0.0,1.0,0.0,Town,One Other,2,370.0,304.0,25.0,19.0,23.0,17.0,,,8.0,3.0,8.0,3.0,7.0,2.0,,,0.0,0.0,38.0,100.0,100.0,10-25%,<10%,51-75%,Not at all,Not at all,Not at all,Very little,Not at all,To some extent,Not at all,Not at all,Not at all,To some extent,Not at all,Not at all,Not at all,For all classes,Not for any classes,Not for any classes,For all classes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,Very little,Very little,Very little,Very little,To some extent,To some extent,Not at all,Very little,To some extent,Very little,To some extent,To some extent,Very little,To some extent,Very little,To some extent,Not at all,To some extent,Very little,,Minority of Parents,5.0,10.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,Agree,Strongly agree,Agree,Strongly agree,Disagree,Agree,Strongly agree,Strongly disagree,Disagree,Agree,Yes,No,Yes,No,No change,No change,A small change,A small change,No change,A small change,A small change,Sometimes,Never,Never,Sometimes,Never,Always,Sometimes,1.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,1.0,,2.0,1.0,1.0,1.0,,1.0,2.0,2.0,1.0,,2.0,1.0,2.0,1.0,,2.0,1.0,2.0,2.0,,1.0,2.0,2.0,2.0,,1-2 times during the year,3-4 times during the year,3-4 times during the year,Once a week,3-4 times during the year,Once a week,Once a month,1-2 times during the year,Once a week,3-4 times during the year,Once a month,Did not occur,3-4 times during the year,1-2 times during the year,1-2 times during the year,Did not occur,1-2 times during the year,1-2 times during the year,3-4 times during the year,3-4 times during the year,1-2 times during the year,25.0,0.0,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Not likely,Not likely,Likely,Not likely,Not likely,,,,,,,,,,,,,,,,,One of these forms of ability grouping for all classes,,18.0,1.0,1.0,-0.0958,-0.2137,-0.3717,-1.0424,1.0,,0.451,0.913,0.842,0.275,,2.632,-0.43,-0.62,-0.3533,3.0,At least one sometimes but neither always,674.0,1.3052,0.224,70.947,19.536,-0.3977,-2.336,0.7801,0.4686,-0.2817,-1.1788,91.2101,6.6795,22NOV13
5733,Germany,2760000,DEU0210,OECD,Germany,207,Public,90.0,0.0,10.0,0.0,Town,Two or More,4,504.0,438.0,35.0,26.0,35.0,26.0,,,11.0,4.0,2.0,,,,,,,,183.0,,,26-50%,26-50%,26-50%,Not at all,Very little,Not at all,Very little,Very little,Not at all,Very little,Very little,Very little,Very little,Very little,Very little,Very little,For all classes,Not for any classes,For some classes,For some classes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Both enrichment and remedial,Very little,Very little,Very little,Not at all,Very little,To some extent,Not at all,Very little,Not at all,Very little,A lot,Not at all,Not at all,Very little,Very little,Very little,Very little,Not at all,Very little,1.0,Minority of Parents,30.0,30.0,50.0,60.0,10.0,20.0,20.0,40.0,5.0,0.0,10.0,10.0,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Disagree,Strongly agree,Agree,Agree,Agree,No,No,No,No,No change,No change,A moderate change,A small change,A moderate change,A small change,A moderate change,Sometimes,Always,Never,Sometimes,Always,Always,Always,1.0,1.0,1.0,2.0,,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,2.0,,1.0,1.0,2.0,1.0,,1.0,2.0,2.0,1.0,,2.0,1.0,1.0,2.0,,2.0,1.0,2.0,1.0,,2.0,1.0,1.0,1.0,,Once a month,Once a month,Once a month,Once a month,Once a week,Once a week,Once a week,Once a week,Once a week,Once a week,Once a week,Did not occur,Once a week,1-2 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,Did not occur,3-4 times during the year,Once a month,20.0,10.0,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Likely,Likely,Not likely,Not likely,Not likely,Not likely,,,,,,,,,,,,,,,,One of these forms of ability grouping for all classes,6.0,28.0,,3.0,0.1329,0.9289,0.3739,-0.0388,5.0,Both enrichment and remedial,0.465,1.0,,0.271,,,-0.67,-0.36,-0.0586,3.0,At least one always considered,942.0,-0.1662,0.018,72.462,19.625,0.0882,0.0095,1.6345,0.8541,0.1524,-0.1089,22.3324,1.6354,22NOV13
5734,Germany,2760000,DEU0102,OECD,Germany,208,Public,96.0,2.0,,2.0,Small Town,No Others,3,195.0,146.0,24.0,10.0,24.0,10.0,,,15.0,1.0,15.0,1.0,9.0,0.0,,,0.0,0.0,76.0,30.0,30.0,10-25%,26-50%,51-75%,To some extent,Very little,Very little,Very little,Very little,Very little,Very little,Not at all,Very little,Very little,Very little,Not at all,Not at all,For all classes,Not for any classes,Not for any classes,For all classes,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,,Not at all,Very little,Very little,Very little,Not at all,Very little,Very little,Not at all,Not at all,Not at all,Very little,Very little,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,1.0,Minority of Parents,15.0,35.0,10.0,10.0,0.0,10.0,0.0,5.0,0.0,10.0,0.0,0.0,Strongly agree,Agree,Strongly agree,Agree,Agree,Disagree,Agree,Strongly disagree,Agree,Agree,Yes,No,Yes,No,No change,No change,A small change,A small change,No change,No change,A small change,Sometimes,Sometimes,Never,Never,Never,Always,Never,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,,1.0,1.0,2.0,2.0,,2.0,1.0,2.0,2.0,,1.0,2.0,2.0,2.0,,1.0,1.0,2.0,2.0,,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,1.0,,Once a week,3-4 times during the year,1-2 times during the year,Once a month,3-4 times during the year,Once a week,3-4 times during the year,3-4 times during the year,Once a week,Once a week,Once a month,1-2 times during the year,Once a month,3-4 times during the year,1-2 times during the year,3-4 times during the year,3-4 times during the year,3-4 times during the year,1-2 times during the year,1-2 times during the year,Did not occur,0.0,0.0,No,No,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Not likely,Not likely,Not likely,Not likely,Likely,Likely,,,,,,,,,,,,,,,,One of these forms of ability grouping for all classes,4.0,23.0,1.0,2.0,-0.3532,0.0432,-0.3717,-0.0388,1.0,,0.428,1.0,0.581,0.534,,0.395,-0.62,-0.7,-0.8313,3.0,At least one sometimes but neither always,341.0,0.5582,0.018,22.0,11.759,0.6173,-1.2132,0.2924,0.4686,0.9454,1.4756,55.6214,4.0733,22NOV13
5735,Germany,2760000,DEU0213,OECD,Germany,209,Public,99.0,0.0,0.0,1.0,Town,Two or More,4,136.0,189.0,9.0,22.0,9.0,22.0,,,4.0,5.0,4.0,5.0,4.0,4.0,,,0.0,0.0,52.0,80.0,80.0,10-25%,26-50%,51-75%,Not at all,Not at all,Not at all,Very little,Not at all,Not at all,Not at all,Not at all,To some extent,Very little,Not at all,Not at all,Not at all,For some classes,For some classes,Not for any classes,Not for any classes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Remedial only,Very little,Very little,Very little,Very little,Very little,To some extent,Very little,Very little,Very little,Very little,To some extent,Not at all,Not at all,Very little,Very little,Not at all,Very little,Not at all,Very little,1.0,Largely absent,25.0,30.0,30.0,30.0,5.0,10.0,0.0,10.0,0.0,10.0,3.0,0.0,Agree,Agree,Agree,Strongly agree,Agree,Disagree,Agree,Strongly disagree,Disagree,Agree,Yes,No,Yes,Yes,No change,No change,A small change,No change,A small change,A small change,No change,Sometimes,Always,Never,Never,Never,Sometimes,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,1.0,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,,More than once a week,3-4 times during the year,1-2 times during the year,1-2 times during the year,3-4 times during the year,Once a month,Once a week,Once a month,Once a week,More than once a week,More than once a week,1-2 times during the year,Once a month,3-4 times during the year,1-2 times during the year,1-2 times during the year,3-4 times during the year,3-4 times during the year,Did not occur,Once a week,1-2 times during the year,20.0,80.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Not likely,Not likely,Likely,Not likely,Very likely,Not likely,,,,,,,,,,,,,,,,One of these forms of ability grouping between classes for s,,28.0,1.0,3.0,-0.9829,0.0432,0.1183,0.6907,3.0,Either enrichment and remedial,0.582,1.0,0.923,0.325,,1.538,-0.81,-0.79,-0.6029,3.0,At least one always considered,325.0,1.3052,0.4606,50.0,16.25,-0.3977,-1.7632,0.7801,0.0826,-0.2817,0.0647,87.1629,6.3831,22NOV13
