,CNTRYID,CNT,CNTSCHID,CYC,NatCen,Region,STRATUM,SUBNATIO,OECD,ADMINMODE,LANGTEST,SC001Q01TA,SC002Q01TA,SC002Q02TA,SC003Q01TA,SC004Q01TA,SC004Q02TA,SC004Q03TA,SC004Q04NA,SC004Q05NA,SC004Q06NA,SC004Q07NA,SC053Q01TA,SC053Q02TA,SC053Q03TA,SC053Q04TA,SC053Q05NA,SC053Q06NA,SC053Q07TA,SC053Q08TA,SC053Q09TA,SC053Q10TA,SC053D11TA,SC059Q01NA,SC059Q02NA,SC059Q03NA,SC059Q04NA,SC059Q05NA,SC059Q06NA,SC059Q07NA,SC059Q08NA,SC052Q01NA,SC052Q02NA,SC009Q01TA,SC009Q02TA,SC009Q03TA,SC009Q04TA,SC009Q05TA,SC009Q06TA,SC009Q07TA,SC009Q08TA,SC009Q09TA,SC009Q10TA,SC009Q11TA,SC009Q12TA,SC009Q13TA,SC010Q01TA,SC010Q01TB,SC010Q01TC,SC010Q01TD,SC010Q01TE,SC010Q02TA,SC010Q02TB,SC010Q02TC,SC010Q02TD,SC010Q02TE,SC010Q03TA,SC010Q03TB,SC010Q03TC,SC010Q03TD,SC010Q03TE,SC010Q04TA,SC010Q04TB,SC010Q04TC,SC010Q04TD,SC010Q04TE,SC010Q05TA,SC010Q05TB,SC010Q05TC,SC010Q05TD,SC010Q05TE,SC010Q06TA,SC010Q06TB,SC010Q06TC,SC010Q06TD,SC010Q06TE,SC010Q07TA,SC010Q07TB,SC010Q07TC,SC010Q07TD,SC010Q07TE,SC010Q08TA,SC010Q08TB,SC010Q08TC,SC010Q08TD,SC010Q08TE,SC010Q09TA,SC010Q09TB,SC010Q09TC,SC010Q09TD,SC010Q09TE,SC010Q10TA,SC010Q10TB,SC010Q10TC,SC010Q10TD,SC010Q10TE,SC010Q11TA,SC010Q11TB,SC010Q11TC,SC010Q11TD,SC010Q11TE,SC010Q12TA,SC010Q12TB,SC010Q12TC,SC010Q12TD,SC010Q12TE,SC012Q01TA,SC012Q02TA,SC012Q03TA,SC012Q04TA,SC012Q05TA,SC012Q06TA,SC012Q07TA,SC013Q01TA,SC014Q01NA,SC016Q01TA,SC016Q02TA,SC016Q03TA,SC016Q04TA,SC017Q01NA,SC017Q02NA,SC017Q03NA,SC017Q04NA,SC017Q05NA,SC017Q06NA,SC017Q07NA,SC017Q08NA,SC018Q01TA01,SC018Q01TA02,SC018Q02TA01,SC018Q02TA02,SC018Q05NA01,SC018Q05NA02,SC018Q06NA01,SC018Q06NA02,SC018Q07NA01,SC018Q07NA02,SC019Q01NA01,SC019Q01NA02,SC019Q02NA01,SC019Q02NA02,SC019Q03NA01,SC019Q03NA02,SC025Q01NA,SC025Q02NA,SC027Q01NA,SC027Q02NA,SC027Q03NA,SC027Q04NA,SC032Q01TA,SC032Q02TA,SC032Q03TA,SC032Q04TA,SC034Q01NA,SC034Q02NA,SC034Q03TA,SC034Q04TA,SC035Q01NA,SC035Q01NB,SC035Q02TA,SC035Q02TB,SC035Q03TA,SC035Q03TB,SC035Q04TA,SC035Q04TB,SC035Q05TA,SC035Q05TB,SC035Q06TA,SC035Q06TB,SC035Q07TA,SC035Q07TB,SC035Q08TA,SC035Q08TB,SC035Q09NA,SC035Q09NB,SC035Q10TA,SC035Q10TB,SC035Q11NA,SC035Q11NB,SC036Q01TA,SC036Q02TA,SC036Q03NA,SC037Q01TA,SC037Q02TA,SC037Q03TA,SC037Q04TA,SC037Q05NA,SC037Q06NA,SC037Q07TA,SC037Q08TA,SC037Q09TA,SC037Q10NA,SC040Q02NA,SC040Q03NA,SC040Q05NA,SC040Q11NA,SC040Q12NA,SC040Q15NA,SC040Q16NA,SC040Q17NA,SC041Q01NA,SC041Q03NA,SC041Q04NA,SC041Q05NA,SC041Q06NA,SC042Q01TA,SC042Q02TA,SC048Q01NA,SC048Q02NA,SC048Q03NA,SC061Q01TA,SC061Q02TA,SC061Q03TA,SC061Q04TA,SC061Q05TA,SC061Q06TA,SC061Q07TA,SC061Q08TA,SC061Q09TA,SC061Q10TA,SC063Q02NA,SC063Q03NA,SC063Q04NA,SC063Q06NA,SC063Q07NA,SC063Q09NA,SC064Q01TA,SC064Q02TA,SC064Q03TA,SC064Q04NA,SCHSIZE,CLSIZE,RATCMP1,RATCMP2,LEAD,LEADCOM,LEADINST,LEADPD,LEADTCH,RESPCUR,RESPRES,SCHAUT,TEACHPART,EDUSHORT,STAFFSHORT,PROAT5AB,PROAT5AM,PROAT6,PROATCE,TOTAT,PROSTAT,PROSTCE,PROSTMAS,TOTST,CREACTIV,SCIERES,STUBEHA,TEACHBEHA,STRATIO,SCHLTYPE,W_SCHGRNRABWT,SENWT,VER_DAT
214,276.0,DEU,27600221.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,64.0,10.0,1.0,11.0,8.0,8.0,0.0,0.0,3.0,12.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,9999997.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,5.0,2.0,6.0,1.0,2.0,5.0,5.0,4.0,1.0,5.0,2.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,1.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,,90.0,0.0,8.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,15.0,,13.0,,0.0,,1.0,,0.0,,3.0,,3.0,,3.0,,50.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,100.0,99.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,40.0,10.0,1.0,74.0,13.0,0.7273,1.0,-0.3109,0.7251,-0.0693,-0.6073,-0.1528,-0.2296,-0.5533,0.58,4.0,0.4084,-0.214,0.0,0.0667,0.0,0.8667,15.0,0.2,1.0,1.0,3.0,1.0,4.0,0.8947,-0.0336,4.9333,3.0,175.17778,66.47965,15NOV16:14:59:10
215,276.0,DEU,27600222.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,1.0,295.0,295.0,3.0,64.0,51.0,51.0,14.0,10.0,6.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,9999997.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,1.0,,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,,1.0,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,,98.0,0.0,2.0,0.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,23.0,27.0,23.0,25.0,23.0,27.0,23.0,25.0,1.0,2.0,8.0,6.0,8.0,6.0,8.0,6.0,21.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,10.0,0.0,8.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,98.0,98.0,10.0,1.0,590.0,23.0,0.7969,1.0,-0.4956,0.2784,-0.1754,-1.2228,-0.2945,0.0554,-0.6061,0.67,5.0,-0.849,0.4178,1.0,0.9726,0.0548,0.9726,36.5,0.3014,1.0,1.0,11.0,3.0,2.0,-0.7223,0.2229,16.1644,3.0,47.765822785,18.12704,15NOV16:14:59:10
216,276.0,DEU,27600223.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,572.0,756.0,3.0,174.0,300.0,300.0,100.0,15.0,70.0,300.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,9999997.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,,1.0,1.0,0.0,1.0,,1.0,1.0,0.0,1.0,,1.0,0.0,0.0,1.0,,1.0,1.0,0.0,1.0,,1.0,1.0,0.0,1.0,,1.0,0.0,0.0,1.0,,3.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,,100.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,52.0,48.0,50.0,37.0,0.0,5.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,20.0,9.0,33.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,24.0,,,1328.0,23.0,1.7241,1.0,4.43,2.9951,2.2317,1.8133,2.3955,-0.7997,-0.5684,0.75,4.0,-1.2541,0.4783,0.0329,0.6579,0.0132,0.9013,76.0,0.0132,0.0,1.0,1.0,1.0,0.0,0.0185,-0.4345,17.4737,3.0,94.26875,35.77482,15NOV16:14:59:10
217,276.0,DEU,27600224.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,9999997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.949075,25.40705,15NOV16:14:59:10
218,276.0,DEU,27600225.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,510.0,490.0,5.0,127.0,60.0,60.0,20.0,1.0,20.0,20.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,9999997.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,6.0,5.0,6.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,0.0,,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,0.0,,3.0,3.0,1.0,2.0,2.0,3.0,,1.0,,98.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,55.0,37.0,55.0,32.0,0.0,0.0,0.0,5.0,2.0,1.0,14.0,6.0,0.0,0.0,,3.0,10.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,5.0,,1.0,,1.0,,1.0,,2.0,,2.0,,1.0,,1.0,,1.0,,1.0,,2.0,,1.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,3.0,3.0,30.0,3.0,10.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,49.0,30.0,5.0,5.0,1000.0,33.0,0.4724,1.0,1.0464,1.4912,1.5098,-0.2927,0.908,-0.4196,-0.6438,0.67,5.0,1.7302,0.6716,0.0,0.034,0.034,0.966,73.5,0.2313,0.0,0.0882,17.0,1.0,6.0,1.5715,0.9122,13.6054,3.0,27.57706281,10.46544,15NOV16:14:59:10
219,276.0,DEU,27600226.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,635.0,530.0,4.0,125.0,300.0,280.0,80.0,6.0,22.0,30.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,9999997.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,5.0,5.0,4.0,5.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,,0.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,100.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,62.0,65.0,62.0,65.0,,,62.0,65.0,5.0,,16.0,10.0,16.0,10.0,16.0,10.0,100.0,100.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,,,,,,,,,2.0,1.0,1.0,2.0,2.0,3.0,3.0,10.0,5.0,10.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,20.0,10.0,5.0,10.0,1165.0,28.0,2.4,0.9333,-0.3664,-0.6918,0.1103,-0.184,-0.4032,-0.2296,-0.6941,0.58,2.0,-0.0265,0.9861,,1.0,0.0529,1.0,94.5,0.2222,1.0,1.0,21.0,3.0,6.0,-0.348,0.0922,12.328,3.0,27.680434783,10.50467,15NOV16:14:59:10
220,276.0,DEU,27600227.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,2.0,90.0,80.0,2.0,20.0,20.0,20.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,9999997.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,6.0,4.0,3.0,4.0,5.0,5.0,3.0,6.0,3.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,,99.0,,1.0,,4.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,6.0,10.0,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,5.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,79.0,11.0,10.0,,170.0,18.0,1.0,1.0,0.0409,-0.3466,0.178,0.2099,0.4556,-0.2296,-0.6941,0.58,4.0,-0.654,3.7219,0.0,0.0909,0.0,1.0,11.0,0.0909,1.0,0.0,1.0,0.0,0.0,-0.9935,-0.8644,15.4545,3.0,107.34804,40.73838,15NOV16:14:59:10
221,276.0,DEU,27600228.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,575.0,618.0,4.0,161.0,103.0,103.0,0.0,8.0,20.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,9999997.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,6.0,3.0,4.0,3.0,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,1.0,,1.0,1.0,0.0,1.0,,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,0.0,,2.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,,90.0,0.0,5.0,5.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,59.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,5.0,,1.0,,1.0,,1.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,,,,,,,,,2.0,1.0,1.0,1.0,2.0,3.0,2.0,73.0,2.0,56.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,48.0,7.0,1.0,1193.0,28.0,0.6398,1.0,0.1343,0.0536,0.0833,-0.184,0.7788,-0.6572,-0.5181,0.75,6.0,-0.1328,0.1675,,,,,59.0,,,,,3.0,7.0,-0.3334,1.2966,20.2203,3.0,64.787330769,24.58667,15NOV16:14:59:10
222,276.0,DEU,27600229.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,555.0,651.0,4.0,123.0,40.0,40.0,0.0,2.0,30.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,9999997.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,,3.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,,100.0,,,,3.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,43.0,35.0,,,,,8.0,,2.0,,13.0,7.0,13.0,7.0,,,55.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,35.0,4.0,1.0,1206.0,28.0,0.3252,1.0,-1.0601,-0.8669,-0.4652,-1.2228,-0.9074,-0.5147,-0.6941,0.58,2.0,0.0504,0.7317,,0.1322,0.0331,,60.5,0.2727,1.0,,16.5,2.0,5.0,-0.3334,0.9233,19.9339,3.0,22.26048951,8.44781,15NOV16:14:59:10
223,276.0,DEU,27600230.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,9999997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.747639216,23.43312,15NOV16:14:59:10
224,276.0,DEU,27600231.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,9999997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.663398693,9.35971,15NOV16:14:59:10
225,276.0,DEU,27600232.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,2.0,182.0,208.0,4.0,84.0,44.0,44.0,0.0,1.0,8.0,15.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,9999997.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,5.0,3.0,5.0,3.0,4.0,3.0,5.0,6.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,,90.0,,,10.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,14.0,12.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,4.0,2.0,10.0,50.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,,1.0,,1.0,,2.0,,2.0,,2.0,,1.0,,2.0,,1.0,,1.0,,2.0,,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,,10.0,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,41.0,5.0,3.0,390.0,28.0,0.5238,1.0,0.0396,0.6689,0.3473,-1.2228,0.6394,-0.7997,-0.782,0.42,3.0,0.2208,0.2838,0.0,0.0,0.0,1.0,20.0,0.25,1.0,1.0,5.0,3.0,6.0,-1.4444,0.2229,19.5,3.0,45.835526316,17.3945,15NOV16:14:59:10
226,276.0,DEU,27600233.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,259.0,197.0,3.0,74.0,45.0,45.0,3.0,5.0,10.0,49.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,9999997.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,1.0,1.0,0.0,,1.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,,100.0,0.0,0.0,,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,32.0,10.0,30.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,4.0,7.0,4.0,0.0,0.0,30.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,5.0,20.0,1.0,2.0,2.0,1.0,3.0,,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,40.0,20.0,10.0,25.0,456.0,23.0,0.6081,1.0,-0.0398,-0.2724,-0.1449,-0.2002,0.3519,-0.6097,-0.7946,0.42,4.0,-0.849,0.5382,0.0,0.0541,0.0,0.9459,37.0,0.2432,1.0,0.0,9.0,2.0,6.0,-0.6142,0.6782,12.3243,3.0,60.060344828,22.79279,15NOV16:14:59:10
